feat_att_area,feat_delivery_zone,feat_is_late_game,feat_is_inswing,feat_avg_dist_att,feat_dist_to_keeper,feat_numerical_adv,feat_def_spread_y,target_shot,match_id
462.7860608804164,0,1,0,15.403884357722339,5.520267481437539,-2,3.389546832636009,0,3857289
520.8988850648076,1,0,0,18.42103178834804,2.8307958805885343,-4,10.274737347540466,0,3857290
310.3111535807698,1,0,1,15.509451228578962,2.227843482333455,-2,2.7845982267085807,1,3857290
398.1487805786373,1,0,1,14.464923720477397,5.350730406543873,-2,4.032418569041449,0,3857290
243.26060689075933,2,0,1,12.685712442543117,5.0594759762390655,0,4.460236500520396,0,3857290
464.07250218613166,2,1,0,24.400722834527194,2.6884451992593426,-3,6.95092312096861,0,3857290
168.71060005818796,2,0,1,14.95141347806271,4.797474481224537,-3,3.35170899853837,0,3857290
385.7309434138979,3,0,0,16.427013603010405,5.716687692433124,-5,7.443573960614367,0,3857290
605.7586383024317,1,0,1,15.901493725415126,5.680027348621595,-2,4.3382379199052945,0,3857290
531.709408930836,0,0,0,16.256004624105696,4.434095826300985,-2,4.149071409142211,0,3857290
111.74625642836835,1,0,0,17.265612549425224,5.483149314818853,-7,7.917705965110862,0,3857290
254.73360747348255,1,0,1,16.03148089377908,6.22697836337366,-2,2.7403197426370345,1,3857290
793.9890497374913,2,0,0,22.378160718194472,8.079517471390002,-1,12.586263098797076,0,3857291
716.6957395756762,1,0,0,23.761005215606115,8.773609124107555,-2,10.482980667639037,0,3857291
387.09997089643787,1,1,1,14.402910709907795,1.0937083469715487,-2,4.73313152504445,0,3857292
536.0672587250349,1,1,0,15.599608658949302,1.2003526762919472,-3,5.244803341186552,0,3857292
484.5898721821067,0,0,0,16.982255082643622,3.4040011865581197,-2,3.1423330654197636,1,3857292
165.87671105585957,0,0,1,14.124282696809239,2.120631449295509,-4,3.8753854923294044,0,3857292
345.80334741891545,2,1,1,14.414828030042079,1.675440103856908,-2,5.187249798735714,0,3857292
432.8654229764206,0,0,0,15.94488839474914,3.7366347528518604,-3,4.912509623751957,0,3857292
234.60315430737532,1,0,0,16.885157395610538,4.19795335849133,-2,3.5140732415640397,0,3857292
441.36478045176733,0,0,0,17.522398373861588,4.782065183712172,-2,5.759819721666962,0,3857292
384.5833808299955,0,0,1,15.472330457118524,5.003267079726568,-3,3.547341532110495,0,3857293
388.43518391751803,0,0,1,14.738000844140673,3.7191527647825384,-3,4.291431136036442,0,3857293
537.8683623103866,1,1,0,19.610657760514478,6.722861205923139,-2,9.511006915150324,0,3857295
518.8453594033846,1,0,1,23.020992242587784,10.061147137679708,-3,10.345879415509355,0,3857295
564.312610630388,0,0,1,20.80880423625821,5.648993547749062,-2,9.023477716301988,0,3857295
590.1765965610235,1,0,0,19.405129553530692,2.9191009979150686,-3,7.507482175838742,0,3857296
444.8160997906074,2,0,0,16.447672438389937,3.13356377980276,-3,4.08178717729708,1,3857296
455.65380088434785,1,1,0,14.902507681561373,2.8866357061800105,-2,4.494620156115074,0,3857296
745.6768777261029,2,0,0,18.77043162432572,5.401961823717099,-2,4.38551693724083,0,3857297
607.0730399497236,0,0,1,16.14545574102887,3.4332277228715635,-3,5.952877236589683,0,3857297
507.86033250777524,2,0,0,17.58276811680795,8.824121107982164,-3,7.890485194838255,0,3857297
559.8709236901456,1,0,0,18.25067402163738,3.870328060837725,-2,4.528132972959028,0,3857297
119.28570705944452,1,1,0,15.424192021281073,4.599153243702788,-2,4.708633308576412,0,3857297
81.58245676021224,1,1,1,16.684326774019656,7.3719832130852225,-3,1.7034404709426831,0,3857297
670.7197649670264,1,0,0,17.229886791381368,2.699798595319153,-1,4.8618035765750625,0,3857298
594.2088791754895,0,0,0,19.11665377373197,3.5944030904999242,-2,8.304285964442293,1,3857298
288.25799381671493,1,0,0,15.519418157033131,3.8191394240661998,-4,4.744763877382603,0,3857298
649.3828727927201,2,0,1,16.011381715800326,5.124258042365233,-2,4.112108103688331,0,3857298
444.59488027035746,0,0,0,22.176159791850885,8.455200278862037,-3,7.384373928350719,1,3857299
485.0470623272188,2,1,1,15.630447752095556,7.057085340142731,-2,3.6801508206262494,0,3857299
479.736835730936,0,0,1,19.457173631738193,7.35385704216183,-3,7.410579591357667,0,3857299
346.5317862761691,0,0,1,15.830655679830935,4.2975225684091765,-4,6.8849519121539,1,3857299
187.7935544213304,1,1,1,14.593102835236394,5.227236594716924,-5,3.7523551427809245,0,3857299
473.65147839190854,2,1,1,18.147687302395603,8.69180558949104,-2,4.218718976062643,0,3857299
488.89587199437705,0,0,1,13.718154186759678,2.479017762341732,-3,4.478013201079384,0,3857299
471.9304958325165,0,0,1,13.967993204086792,3.069816235529828,-3,4.335438977281041,0,3857299
566.8247475527205,2,0,0,21.372416846776,5.973424974162081,-3,7.031064614483262,1,3857299
502.6714301870547,2,1,0,16.621177384522273,5.253337841900031,-2,5.538559318910631,1,3857299
539.710804890182,0,0,1,19.014945667561463,2.1786444850735354,-3,7.296009627905252,0,3857299
612.3943274866399,2,0,1,16.82888679195851,2.6726648777515827,-2,4.4911055096173715,1,3857299
433.86290273338716,0,0,1,16.863470402379043,5.822246834017034,-4,7.611434679117975,0,3857299
402.68223930829186,3,0,0,17.457123251819496,7.083310241097416,-3,4.235783107154831,0,3857300
493.8048384692121,0,0,0,16.227524649881566,2.59843401455795,-2,3.2313974931062317,0,3857300
654.6404314364266,2,0,1,18.97362703105682,7.178873524688288,-2,6.431724930456902,1,3857301
625.6100503163245,1,0,1,20.518560858571036,6.667938093761398,-2,7.273547665767802,1,3857301
636.8391891842729,0,0,1,22.27104690441469,7.096377975189012,-3,13.142182475251634,0,3857301
569.0062836712838,1,0,1,17.110837446141208,0.4716949870231697,-3,4.712353032914448,0,3857301
825.939617043845,0,0,1,24.669688122206068,2.657796951452801,-3,9.487105949695374,0,3857301
402.0261378587565,0,0,1,16.00276717819981,2.1949585898526762,-3,4.7622188155534815,0,3857301
618.6120066518516,1,0,0,18.91620320956938,8.498446922831063,-1,4.515364321129071,1,3869152
431.4787869767063,0,0,0,16.998050801608372,4.27802486377036,-3,6.112662242209101,0,3869152
840.0564014317868,2,0,1,17.959087333827476,1.671087198118924,-1,6.690535916680271,0,3869152
592.9757521705559,0,0,0,25.07442270591218,13.48901454787537,-1,10.019825977725747,0,3869152
139.42433885539216,1,0,0,16.913181931149794,8.919172308922526,-3,2.2672355283503376,1,3869117
377.34249304609926,1,0,0,20.832869985380206,9.521345840870383,-3,7.265366750111178,1,3869117
91.96958417482833,1,0,0,21.04646760896669,8.519532696166523,-4,3.1755705159497873,1,3869117
323.83370141626386,1,1,1,18.095506232563125,6.403350262479385,-2,3.5241392692174642,0,3869117
288.3600296329254,2,1,1,15.075770053965462,6.1354233744609665,-3,4.191504897647678,1,3869117
574.62737792771,1,0,1,18.3109671894179,0.687502870370772,-3,8.96216661432435,0,3869117
410.20991687927085,1,0,1,17.692711206635266,0.8358337530899265,-3,8.717244666234942,0,3869117
385.3282906267059,0,0,0,17.375693859025315,4.725693095157041,-3,4.866341903988898,0,3869118
536.9703514473729,2,1,0,17.927229353011604,6.221678237299697,-2,5.680685529054279,0,3869118
438.79226845949256,1,1,1,17.212512745303016,6.680477112946645,-2,4.170348235239918,0,3869118
697.896583139874,0,0,1,18.365346089285,6.698897730318632,-4,6.45621552624072,1,3788741
814.1505806627076,2,0,0,21.90381816436852,6.991023357108369,-3,12.364969012185556,0,3788741
470.71302300144976,1,1,0,20.9955345396431,7.547790532881795,-3,5.173463824120058,0,3788741
375.2633315834006,2,0,0,16.16825837824318,3.7000170460718267,-2,10.365260412830787,1,3788741
373.47349714221343,0,1,1,17.169137011114483,6.653574263535549,-2,4.31851107996606,0,3788741
395.6289984877544,0,0,0,16.294178927913695,6.850694073086137,-2,8.458102882885962,1,3788741
316.7658076721394,2,1,0,16.849654456664446,6.35974565012877,-4,6.620901554820118,1,3788741
657.623252190429,1,0,1,16.11321811508197,3.8354656067293234,-2,8.096489790763787,0,3788742
702.6057247389892,2,0,1,18.212623933080224,3.0944371655632423,-2,8.679582320921941,0,3788742
756.5832819781433,1,0,1,17.1174470758498,4.0116366956527045,-2,9.428295635918165,0,3788742
544.9578691861259,1,1,1,15.231286412252587,4.025297351411607,-2,5.509352053335226,0,3788742
702.2485543132354,2,0,0,16.524012615990202,2.5075108719180275,-2,8.479388150830122,0,3788742
720.4415864133543,0,0,1,16.119407861874333,0.3269714874964572,-3,7.878475881287748,1,3788742
671.5065067499438,0,0,1,17.713564800507832,1.9190110059737278,-2,4.868750555937559,0,3788743
750.0412530098836,1,0,0,20.535691519429506,3.8790578076443056,-2,7.969666920862274,0,3788743
741.5945952405916,1,0,1,18.003515317864764,3.7537779044608266,-2,4.358468750743288,0,3788743
634.4357715020146,2,0,1,18.60868671919376,2.8852961586093286,0,10.959749906209996,0,3788744
325.74473591996764,1,1,0,14.828959724760246,5.006242183906782,-4,4.926432377944785,0,3788744
427.68889749129625,1,0,1,19.873868796891628,3.75882939261689,-3,10.76773446693223,1,3788744
371.576072725716,2,0,1,18.25256217588643,2.365139863701071,-2,11.447824153440406,0,3788744
567.3172536887051,2,0,1,20.190665384208355,4.316779981161421,-2,10.188748794146816,1,3788744
738.7310519951548,2,0,1,20.81318188763655,4.738415465487397,-3,8.383683911439752,1,3788744
643.5009856816096,1,1,0,16.399689494606164,2.3836544862071767,-2,6.250983921589734,0,3788744
630.381735716144,2,0,1,18.404649991732935,2.567178269676357,-2,8.539356177162869,0,3788744
64.22706494818621,2,0,1,11.202318782155546,2.6678869162767445,-2,4.670823836511857,1,3788745
435.91886957919814,3,0,0,17.703393941935442,3.1109763281892526,-2,8.75894170329057,1,3788745
706.4950369978919,3,0,0,21.58865630029136,4.518929616225004,-2,5.523809139952424,0,3788746
701.0744703916101,0,0,1,16.777150103214996,3.129208768971283,-2,5.567389467731751,0,3788746
512.4805110734798,1,0,1,16.549839292006222,4.10859849591915,-3,6.914404869886378,1,3788746
284.87965058791883,1,1,0,15.304222169534,5.136645689285952,-2,4.387224531164814,0,3788747
400.76362273442277,0,0,0,14.294051036443015,5.420376522369357,-2,5.3456069008768266,0,3788747
431.0356627792233,2,0,1,13.374389343059953,2.058984370196839,-1,4.219568590302768,1,3788747
426.2210196132139,2,1,0,14.342997674236175,1.8159389433080637,-2,4.561371364471699,0,3788748
249.8257647741173,2,0,0,16.677408458390595,8.769036184289819,-1,3.9340431185421716,0,3788748
561.942851066947,1,1,1,14.437188180431361,1.7882025338929668,-3,4.39527145738889,0,3788748
114.1305137241423,3,0,0,22.266017716829747,9.28171529519094,-4,9.968198975830756,0,3788748
579.7990131861932,3,0,0,17.969328021471362,5.667866426861776,0,4.98859481122026,0,3788748
827.1358066942524,2,0,0,21.799580008272958,5.7144610274703425,-1,4.30888055838899,0,3788749
843.4789646040106,2,0,0,21.309371632945606,9.828286913432382,-1,6.68930860651292,1,3788749
598.1257141850325,0,0,0,17.586642798735294,4.1804029481985765,-1,5.879693257455119,0,3788749
631.0793671907492,1,0,1,19.755140623224342,6.592751779246229,-2,7.970754751978761,0,3788750
491.7277463922892,0,0,1,18.19228535259417,4.9224925409819384,0,3.299733523586763,1,3788750
434.9410748547522,0,0,0,14.73016436815209,1.8660587441780887,-3,9.309833976465162,1,3788750
604.1541601394362,0,0,1,16.14193748434691,2.063891092933178,-2,7.434689396978332,0,3788750
469.9164011952234,2,0,0,19.10362125427116,7.13998295535422,-2,8.926034217154728,0,3788750
572.9805867340064,2,1,1,17.155573020799277,7.427424275917815,-2,4.633875448247152,1,3788750
467.2513670557747,1,0,1,19.450174596290182,7.684959969185084,-2,4.460413551390443,1,3788751
508.436712852852,2,0,0,18.92535169255896,4.944762913539779,-1,4.728097965618273,0,3788751
452.7625787293416,2,0,1,18.968054633202158,6.624922150357986,-2,2.5269540080140316,0,3788751
499.4368171166709,0,0,0,17.647852102492728,6.263683358413516,-1,3.0713344711187096,0,3788751
276.53774186529654,0,1,1,14.875886646140025,6.382219817828961,-1,5.186831863311039,0,3788751
574.450307673511,2,0,0,20.399680088044352,7.931390399971537,0,7.235078743479171,0,3788751
476.77708770295555,0,0,0,19.019243704839532,6.289541148141153,-2,4.957888173838505,1,3788751
588.3105858267368,1,0,1,19.518160667158092,4.688873978445529,-2,9.946782123280478,0,3788752
544.0581724746144,0,0,0,20.68625801883026,5.533744459063651,-3,12.141039392061696,0,3788752
524.7731769747916,2,0,0,19.069219686486015,5.170257424978093,-3,9.909483580027505,0,3788752
771.1205784229892,2,0,0,22.925758097473487,3.9175828282105725,-3,8.725307310991827,1,3788753
669.7750267209499,2,0,0,19.174388873863503,0.9854350489452689,-2,6.439780725484658,0,3788753
659.4758994049927,1,0,0,18.33145113458657,0.5752298245285442,-3,5.777054949248291,0,3788753
387.6091979583817,1,0,1,19.740280298462377,9.911447183025267,-2,11.01433849170153,0,3788754
532.3440512891246,1,0,1,17.3470544814556,7.84038387531909,-3,8.553493716398451,0,3788754
449.907411311019,1,0,1,16.41438127891191,6.044998559557155,-3,7.068702679540137,0,3788754
454.15527250351016,1,0,0,15.282087713525929,5.46475734629641,-2,4.811214151612449,1,3788754
279.20062397359845,2,0,0,15.219258589866868,1.3235502138551265,-3,4.80480600943897,1,3788754
786.5343584313612,1,0,1,20.17521195601519,2.1459385963889708,-2,10.817399357033434,0,3788755
530.1471782737724,2,1,1,18.761594110580532,6.503122528338678,-2,3.804525331066691,0,3788755
353.02028999039806,0,1,0,29.766589210543696,2.97178707227136,-4,15.034629396939815,0,3788755
273.0982639508352,2,0,0,13.324230425390054,5.458494995665262,-4,4.699154762783104,1,3788755
701.0996827636483,1,0,1,19.025295434920732,1.2434983457250408,-2,8.96112884258471,0,3788755
274.55299372277796,1,0,1,18.184386837858952,5.7191740453319975,-1,3.042314921185698,0,3788755
579.056379803828,1,0,0,19.115933565577766,6.061231320490903,-3,7.1017824429654945,1,3788755
268.50716407666863,1,0,0,16.05401363169316,6.243792679052539,-4,6.020665914983246,1,3788755
484.93520805068204,2,1,0,15.890150476454743,6.943089763883157,-2,5.634389519101157,0,3788756
504.96359171359677,0,1,0,18.250212176058685,3.46061054841102,-2,5.603031084546333,0,3788757
817.7879636301119,0,0,0,20.775693512674962,3.0791815408727246,-2,7.107409221113465,0,3788757
623.2102106730393,2,0,0,17.491207525804324,3.3567632861181935,-2,9.691702435971202,0,3788757
739.7094511887784,1,0,1,17.895421712312384,1.7251166873265287,-3,6.803828220393294,0,3788757
467.35539233196164,1,0,1,19.483602594976873,5.290603931078752,-3,10.03907992393146,0,3788758
485.44764393297135,0,0,0,16.050411889825334,4.842994757860677,-1,4.067857035111349,0,3788758
359.1913132039017,1,0,1,12.455066375454491,1.392076916182425,-3,6.343074046940462,0,3788759
125.36869192889189,1,1,1,14.403895149469546,4.615032299499439,-2,6.711629559190505,0,3788759
387.40246683572167,1,0,1,12.36720739792418,2.7849860301684095,-1,3.5268649276941413,0,3788759
289.51441443729493,1,0,0,15.29321656775643,2.482255522929299,-1,3.895279628254821,0,3788759
352.57375831063075,1,0,1,13.098437826910223,0.9456390488583729,-4,3.8606328626863413,1,3788759
170.85342811424042,1,0,0,16.899640676760107,7.909250896118348,-2,4.133036693509085,1,3788759
399.1764669934583,2,0,0,17.31561831135797,7.061369332725223,-3,3.6344631695895573,0,3788759
232.31507856874475,0,0,1,14.098270304475163,0.5977881378323203,-2,4.141931975899292,0,3788759
251.51604575984643,0,0,1,14.958444687774914,1.8491890456603828,-2,4.399301542317217,0,3788759
176.01482948673276,1,0,1,13.077173543491723,1.742342033939948,-2,3.8909228632046515,0,3788759
415.2534399514209,0,0,1,16.119670335976156,0.8650896549190487,-1,6.860960863151148,0,3788759
837.5438270540147,2,0,1,19.947539166008774,3.5706757530466566,-2,9.08760228055702,0,3788760
480.76666031149364,1,1,1,15.569177410387985,0.8684271472342726,-4,4.737892414935903,1,3788761
576.1858659325775,1,0,0,18.724065667456056,7.017480552356718,-1,6.813512111402533,0,3788761
622.4008350517222,2,0,0,17.338692976177583,5.272603404106475,-2,5.315400756521238,1,3788761
690.6538617814283,1,0,1,17.944800068469387,6.311052533435742,-2,5.7118910291064955,0,3788761
675.2613416218077,1,0,1,20.654455476593903,3.181344832212163,-1,10.850907713255229,1,3788761
755.2505595099457,0,0,1,18.67799894348936,5.8587974498412505,-2,4.940421371870409,0,3788761
347.95166092208433,0,0,0,15.622041946563863,5.9396701815476485,-3,6.24254974458028,1,3788761
577.8905497737688,1,0,1,18.279175205667897,4.937464258590345,-2,4.605153167500112,0,3788762
336.37196300730017,0,0,1,14.791375204766652,6.679426513069399,-3,4.95181456558039,0,3788762
552.8507212369601,1,0,0,13.834993908181438,3.044855384617628,-2,4.748643622698562,0,3788762
329.6462212938426,1,0,0,15.747751492242408,8.781122851007995,-3,5.313104045166908,0,3788762
221.12603595973843,2,0,1,15.108654256234265,4.888135019154506,-3,4.273399378764603,0,3788763
163.8964271847725,2,0,1,13.465671183090054,5.644536025701542,-2,4.077131844704347,1,3788763
273.6272060121333,2,0,1,14.901850967976193,6.198975674111697,-2,5.208083687072852,0,3788763
604.398138330087,1,1,0,19.370957656263013,3.706209298914425,-3,6.345713850496695,0,3788764
409.6747741722819,0,0,1,16.463501034138076,6.778527931443241,-3,4.32760495589364,0,3788764
559.8818539005132,1,0,0,20.16550479998364,5.545794203792032,-2,7.660637027845439,0,3788764
820.944215557189,1,0,0,23.10829054953671,4.008816784295904,-3,5.880098429602353,0,3788764
549.661623423883,0,0,0,17.284412843906182,5.9598755626987545,0,5.683000022504344,0,3788765
589.1910574032119,1,0,0,19.07004677026047,4.786887342315898,-2,6.132197769271733,1,3788765
478.7184758831829,2,0,0,16.4746234253225,3.055933703639818,-2,5.358917289103757,1,3788765
572.143727686713,1,0,1,15.574776745685549,2.5619837017367963,-2,6.8459375277950985,0,3788765
526.728042944984,1,0,1,17.455243297387245,3.7598036812304345,-2,9.028717573064968,0,3788765
466.61116035094886,1,0,1,15.885234977625718,2.4937077319731324,-3,5.015272357667478,0,3788765
329.7963112480908,1,0,1,15.316632848209439,2.8426398183108748,-2,4.7607061135539945,0,3788766
321.7293741221514,2,0,1,18.21665911696975,5.574730264631021,-1,10.571555762821765,0,3788766
292.4477159704675,0,1,0,15.83192245752921,7.672923820850082,-1,5.289353291186788,1,3788766
560.715617688983,2,0,1,20.422942684643925,4.510702531116631,-1,9.521332200135712,1,3788766
309.8289615152008,0,0,0,19.262825563679293,7.07250418145958,-1,9.625880870145751,0,3788766
528.2537537793609,2,1,0,19.073690517305344,5.774286155048756,-2,6.443966462693795,1,3869151
581.186450505582,1,0,0,17.27408854338639,2.1699208665266543,-2,5.119368466638363,0,3869151
506.73575320311306,2,0,1,17.21574957390916,6.175784891820749,-2,4.80385547106744,1,3788767
457.8557424195446,0,0,1,19.43995981996801,7.256429895180193,-3,9.567428152510868,0,3788767
486.3217893238515,1,0,1,16.692241789431577,4.597267498575865,-2,5.69502479804511,0,3788767
206.9842028588617,0,0,0,18.2323319208596,7.959604226297788,-3,9.020355513817126,0,3788767
523.5882937315675,1,1,0,19.80714916069267,5.684159230952734,-2,5.093454869245341,0,3788767
708.8071680282644,1,0,1,20.688743781556425,5.833598611611218,-2,8.722959473725606,1,3788768
577.2886945144991,1,0,0,19.24281125934101,4.6223115986482775,-2,9.031471789040419,0,3788768
480.63949937490105,0,1,0,17.3015546945918,3.5058720003774466,-4,5.3708499259367795,1,3788769
694.2782787911323,1,0,1,14.778032048850113,0.9770818353227501,1,7.55868652519193,1,3788769
636.944066151615,1,1,1,16.08492648230461,2.014967101413414,1,7.750594779885087,0,3788769
721.3024280508027,0,0,0,20.341597673295787,4.2284314271090135,-2,9.176096990004721,1,3788769
412.76740612848664,1,0,0,20.466184703800614,8.364614483249202,-3,5.432360665308814,0,3788769
681.6172663676152,2,0,0,17.441853691068783,1.6155379865670305,-1,9.005316186299229,0,3788769
768.5411145048129,1,0,1,19.134633154229554,4.555053459193472,-2,7.172827694829015,1,3788770
724.9742866822749,0,1,1,20.33462936754952,7.561649504386293,-2,7.8440972351477845,1,3788770
640.4143446112512,0,0,0,18.707629954662266,5.489386558298574,-2,6.768612781153845,1,3788770
278.8240884365319,1,1,0,18.469048916430147,8.177619489272526,-3,3.2828546170318984,0,3788770
573.4486795010823,2,0,0,20.123112158268103,6.846497063561624,-2,10.144972808899643,0,3788770
593.0685636359397,0,0,1,18.665516505861664,1.0781727092565196,-3,10.201501014970644,0,3788770
481.56670072466727,3,0,0,21.287845022989174,9.495282584603073,-2,7.934832751385109,0,3788770
526.3608609200372,1,1,1,15.975791091041389,3.1027025697066004,-2,4.150256219425848,1,3788771
467.7263593685074,1,0,1,15.271606343471053,3.8108188354235066,-4,5.7166464629892335,0,3788771
702.3626654083441,1,0,1,15.582763679221376,1.9823380354681288,-3,4.914106405659175,0,3788771
203.50916445803597,1,0,1,13.14220625283743,3.677234907303197,-3,5.50490215300838,0,3788771
448.3232841522862,2,0,0,13.456771359405746,3.0393875887687276,-3,4.193346150919685,0,3788771
445.0255441344331,0,1,0,19.5920038635477,6.079053719288901,-3,8.011149667847365,0,3788771
547.4695827716457,0,1,1,16.639131048647744,5.8042810480462235,-1,7.853083957824018,1,3788771
706.3094008844477,2,0,0,21.40309181001518,5.846537119247733,-2,11.212834786051111,0,3788772
406.9064347719952,2,0,0,20.92371482130391,8.327735281097851,-3,5.61031455453216,0,3788772
734.720958907834,0,0,0,20.82042502377462,8.167056989648497,-2,6.191849172393786,0,3788772
711.0283197467267,1,0,0,20.808868951174972,7.035953830328718,-1,8.28830274716036,0,3788772
388.59855602149526,3,0,0,20.204877635320724,7.577846314159495,-2,7.074186548047814,0,3788772
546.6602153304699,1,0,0,21.714026252109615,10.381636699882947,-1,10.248210402648851,0,3788772
598.9772312284338,0,0,0,21.65341538103532,9.458847129610648,-2,7.451855445848544,0,3788772
616.4301245799453,1,0,0,21.46106078160569,8.240053649990339,-1,2.335289020105888,1,3788772
425.18371221060204,0,0,0,19.38741395813671,8.91026129000712,-3,8.3610306106458,0,3788772
473.1220203528892,0,0,1,18.75564239189444,9.578860698976124,-2,5.162355840809382,0,3788773
454.4211746226152,0,1,0,30.223927923095033,6.075976532344708,-4,9.924476943733213,0,3788774
429.26560294080576,0,0,1,19.469897021149368,7.732172103757477,-3,9.142541480923704,0,3788774
289.7426703002237,1,0,0,19.85422004220894,6.538798731437311,-3,9.726214374796953,1,3788774
191.21366394033006,3,0,0,16.199068876153962,5.213505079288521,-5,7.780759582853107,0,3788774
535.7734414603945,1,0,1,17.205252425404904,5.571434098062778,-4,10.45818273248481,0,3788775
591.109580050138,2,0,1,20.42737979348645,8.535420781549844,-2,10.628100204190721,0,3788775
423.37959203501924,1,0,0,16.015560688988945,6.221421065436241,-2,10.735556383810566,1,3788775
296.2304503109216,2,0,0,22.745478679115088,6.170091719617952,-6,11.267189209603218,1,3788775
614.6515101564457,1,0,1,14.864476871392803,2.9889963289943884,-1,4.376617901577719,0,3788776
506.56704341870807,0,0,1,21.649377797521318,12.095842053068102,-4,5.353916180251609,1,3788776
654.8452764137087,0,0,1,17.777739185475962,4.303833923775246,-3,5.7757937364880245,0,3788776
669.6847576447398,0,0,0,20.51007007375418,2.025716827534287,-3,10.033262470278519,1,3788776
674.3068365265542,1,0,1,15.481763879577338,0.7974853336640186,-2,7.250453325388872,0,3788776
632.6615093462832,1,0,1,16.342442726146825,1.6268312133043246,-3,6.282390067466981,0,3788776
433.6107573537845,1,0,0,16.00123866881006,6.286858358074892,-2,5.654565080125949,0,3788776
551.068628663416,1,1,1,17.135713679458288,4.9292409423052845,-1,3.4755065573105703,1,3788776
629.6813734344702,1,0,1,16.653714104108882,5.306744139524916,-2,5.575059160285956,0,3788776
467.08901814271564,3,0,0,19.20405397830465,6.254334584056735,-3,4.1285193320103355,1,3788776
500.9270279162278,1,0,1,16.162344266286652,6.374757977388574,-1,6.7028592285620645,0,3788776
525.5309568908484,0,0,1,16.40416472706964,3.2754421002602827,-2,4.800178261984756,0,3788776
365.2778836987617,1,0,0,14.472458838291391,1.2574614781922047,-3,5.428155546878448,1,3788776
742.6429582384028,1,0,0,18.950673311695937,1.5389338028353605,-1,7.0800981853133,0,3869684
716.1652654943225,0,0,0,22.52451976846326,3.1050348277524753,-2,9.4873247334727,0,3869684
726.3503169824123,0,0,1,19.139638974821302,4.259090365074223,-3,8.73756555318014,0,3869684
457.87464081945103,2,0,1,16.31242267135072,5.3555898137175415,-2,4.730085725166323,1,3869684
425.4197879231809,1,1,1,17.153435181143085,6.770516809297012,-3,5.3928427689248934,0,3869684
121.65403493041826,2,1,0,14.887359548898266,6.155151281104891,-3,3.7089206984614287,0,3869685
606.0760860066503,2,0,1,14.70693238630749,2.380612284223345,-2,4.648660305284261,0,3869685
712.5626038882418,1,1,1,19.118714742215847,4.622869573836344,-1,4.276547823180686,0,3869685
184.29141966430672,1,0,1,14.183337155567456,2.5236163969054455,-3,3.3180539736955077,0,3869685
515.5513281910713,0,0,0,17.765398178266487,6.785598005489813,-1,4.253715412176822,1,3869685
476.0205137506647,2,0,0,19.00047296673882,6.68284041242515,-3,10.076779558295378,0,3857265
673.2942453448363,1,0,1,18.91550112360591,4.463252927836683,-2,9.351175189545456,0,3857265
144.0129748648708,1,1,0,18.169211670087808,5.4149854800379735,-4,10.026513223151076,0,3857265
384.29659209634895,1,0,1,14.934629022807067,4.114638119913735,-3,6.297650857298867,0,3857265
365.42008699284685,1,0,0,14.291410126217663,3.728211559121352,-3,5.760004400775501,1,3857265
694.7614661450518,0,0,1,16.275665692440196,6.542500746431412,-2,4.675294922275103,0,3857265
443.37066022406333,0,0,1,14.23195501562737,3.4618618452209335,-3,5.104793521488812,0,3857265
265.7143258510153,3,0,0,17.616252173422247,2.3456198386639886,-4,8.8170373145679,0,3857265
815.4941720253139,1,1,1,18.936505648059764,1.7334628041636675,-2,8.275830272009458,0,3857265
609.098612121016,2,1,0,17.49087938682279,5.578820573670235,-3,5.896055897318953,1,3869219
760.673737931117,0,0,0,19.376113483310917,5.603253031807349,-2,9.68010871590296,0,3869219
463.25171140260306,1,1,1,16.708116304205973,5.979349736122391,-3,7.445198715049301,0,3869219
282.99378426154914,0,0,0,22.34120881612414,12.02993834486529,-3,9.744240264830788,0,3869219
643.6990078194293,0,1,1,18.916518715340064,6.185911031870029,-2,9.289451076815038,0,3869219
663.7227087876374,0,0,1,16.48706534755766,4.941809094661991,-3,5.597482354858968,0,3869219
411.8416155647918,2,0,1,17.178176071189746,3.8054498937715446,-4,7.186677803983735,0,3869219
655.6805403168103,2,0,1,17.275326083914845,5.0131965650274894,-3,7.1315887465231524,0,3869219
564.4651311302576,2,1,1,18.997361910131623,3.200794552712879,-3,11.649543556058102,0,3869220
625.4358201867971,1,1,1,23.251530808619453,8.56891872988574,-2,10.901374027755075,0,3869220
308.2905726683985,1,0,1,20.082531711085785,7.3493239203156016,-3,6.2729128401862315,0,3795506
86.51807398195155,1,1,0,15.632079686090288,5.352420945374509,-1,2.2821301689149287,1,3795506
480.6142599663031,1,0,1,20.268059878892927,6.756244396215522,-3,6.806655337872274,1,3795506
131.525610652265,0,0,1,15.900563108769198,6.279263796648108,-5,6.865990748658074,0,3795506
310.55277943873716,1,1,0,21.970533682630496,7.447807749442614,-5,8.101441868006386,1,3795506
459.0374145271022,2,0,1,16.038682666610683,4.515981165033722,-2,4.421183161927194,1,3795506
815.0038495079233,1,0,1,17.093434201884108,5.926337410356474,-1,7.490593295690398,0,3869253
387.5146027488839,2,0,0,23.14937171521933,10.919385858725494,-1,7.2923345952191925,1,3869253
1133.5098228017619,2,0,1,20.599700698951796,4.160373360262877,0,8.022009944107284,0,3869253
